Gene Symbol	Description	Category	Uniprot ID	Gifts	GC Id	Relevance score	GeneCards Link
ENSG00000310104	Novel Transcript	RNA Gene		4	GC02M240900	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000310104
HSALNG0000278		RNA Gene		4	GC01M022224	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0000278
HSALNG0001405		RNA Gene		4	GC01P019861	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0001405
HSALNG0004962		RNA Gene		4	GC01M087345	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0004962
HSALNG0006204		RNA Gene		4	GC01M113940	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0006204
HSALNG0007401		RNA Gene		4	GC01M154451	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0007401
HSALNG0007483		RNA Gene		4	GC01M155226	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0007483
HSALNG0008492		RNA Gene		4	GC01P172848	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0008492
HSALNG0015371		RNA Gene		4	GC02M062331	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0015371
HSALNG0017397		RNA Gene		4	GC02P102041	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0017397
HSALNG0021690		RNA Gene		4	GC02M203744	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0021690
HSALNG0041153		RNA Gene		4	GC05P035869	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0041153
HSALNG0041374		RNA Gene		4	GC05P040512	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0041374
HSALNG0043662		RNA Gene		4	GC05P096883	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0043662
HSALNG0060454		RNA Gene		4	GC07P107847	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0060454
HSALNG0066829		RNA Gene		4	GC08M089763	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0066829
HSALNG0066832		RNA Gene		4	GC08M089827	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0066832
HSALNG0068535		RNA Gene		4	GC08M128542	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0068535
HSALNG0068536		RNA Gene		4	GC08P128543	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0068536
HSALNG0075913		RNA Gene		4	GC10P006045	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0075913
HSALNG0078329		RNA Gene		4	GC10P062545	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0078329
HSALNG0079128		RNA Gene		4	GC10P126273	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0079128
HSALNG0079716		RNA Gene		4	GC10P124149	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0079716
HSALNG0083356		RNA Gene		4	GC11M028721	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0083356
HSALNG0084356		RNA Gene		4	GC11P058636	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0084356
HSALNG0094038		RNA Gene		4	GC12P111446	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0094038
HSALNG0095902		RNA Gene		4	GC13P026963	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0095902
HSALNG0098908		RNA Gene		4	GC13M099394	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0098908
HSALNG0106744		RNA Gene		4	GC15P194581	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0106744
HSALNG0107852		RNA Gene		4	GC15P085119	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0107852
HSALNG0109575		RNA Gene		4	GC16M011064	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0109575
HSALNG0113256		RNA Gene		4	GC16P085964	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0113256
HSALNG0115400		RNA Gene		4	GC17P154247	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0115400
HSALNG0120132		RNA Gene		4	GC18P025443	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0120132
HSALNG0130314		RNA Gene		4	GC20P053690	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0130314
HSALNG0130464		RNA Gene		4	GC20P046140	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0130464
HSALNG0142680		RNA Gene		4	GC10P127694	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0142680
HSALNG0143222		RNA Gene		4	GC11M141429	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0143222
HSALNG0143727		RNA Gene		4	GC12M112050	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0143727
HSALNG0146398		RNA Gene		4	GC02M009265	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0146398
LOC101927897	Uncharacterized LOC101927897	RNA Gene		4	GC18M079457	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC101927897
LOC105369326	Uncharacterized LOC105369326	RNA Gene		4	GC11M061003	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105369326
LOC105373831	Uncharacterized LOC105373831	RNA Gene		4	GC02M198493	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105373831
LOC105377759	Uncharacterized LOC105377759	RNA Gene		4	GC05M179346	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105377759
LOC105377781	Uncharacterized LOC105377781	RNA Gene		4	GC08P002156	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105377781
LOC107984859	Uncharacterized LOC107984859	RNA Gene		4	GC16P120375	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107984859
LOC107985926	Uncharacterized LOC107985926	RNA Gene		4	GC02P102042	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107985926
LOC124901002	Uncharacterized LOC124901002	RNA Gene		4	GC05P082816	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901002
LOC124901606	Uncharacterized LOC124901606	RNA Gene		4	GC07P030074	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901606
LOC124902309	Uncharacterized LOC124902309	RNA Gene		4	GC09P136363	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902309
LOC124902787	Uncharacterized LOC124902787	RNA Gene		4	GC11M140807	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902787
LOC124903019	Uncharacterized LOC124903019	RNA Gene		4	GC12M111432	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903019
LOC124903960	Uncharacterized LOC124903960	RNA Gene		4	GC17M098980	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903960
LOC124904334	Uncharacterized LOC124904334	RNA Gene		4	GC18P079433	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124904334
NONHSAG019426.2		RNA Gene		4	GC16P121443	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NONHSAG019426.2
NONHSAG041785.2		RNA Gene		4	GC05P160865	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NONHSAG041785.2
lnc-ANKRD33B-5		RNA Gene		4	GC05P011203	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ANKRD33B-5
lnc-CAB39L-9		RNA Gene		4	GC13M049044	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CAB39L-9
lnc-CEP76-3		RNA Gene		4	GC18M038603	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CEP76-3
lnc-CYTL1-3		RNA Gene		4	GC04M004973	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CYTL1-3
lnc-DNLZ-1		RNA Gene		4	GC09M136363	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-DNLZ-1
lnc-GOT1-1		RNA Gene		4	GC10M099517	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-GOT1-1
lnc-ICAM3-2		RNA Gene		4	GC19M010354	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ICAM3-2
lnc-IL19-2		RNA Gene		4	GC01P206766	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-IL19-2
lnc-IQCH-5		RNA Gene		4	GC15P194908	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-IQCH-5
lnc-MTRNR2L7-2		RNA Gene		4	GC10M037424	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-MTRNR2L7-2
lnc-RAVER1-1		RNA Gene		4	GC19M108112	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RAVER1-1
lnc-TTC33-6		RNA Gene		4	GC05M040484	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-TTC33-6
lnc-ZMAT5-2		RNA Gene		4	GC22M029746	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ZMAT5-2
piR-30396		RNA Gene		4	GC15P199187	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-30396
piR-31470-402		RNA Gene		4	GC05P035893	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-31470-402
piR-31936-009		RNA Gene		4	GC10M126445	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-31936-009
piR-32285-103		RNA Gene		4	GC07P110983	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32285-103
piR-32785-007		RNA Gene		4	GC02M218143	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32785-007
piR-33432-055		RNA Gene		4	GC10M062607	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33432-055
piR-36455		RNA Gene		4	GC12M112051	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36455
piR-37170-040		RNA Gene		4	GC02M218145	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-37170-040
piR-38259		RNA Gene		4	GC12M112054	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38259
piR-39701-054		RNA Gene		4	GC06M090275	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-39701-054
piR-40610		RNA Gene		4	GC22P096384	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-40610
piR-43099-059		RNA Gene		4	GC10M079279	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43099-059
piR-45035-151		RNA Gene		4	GC05M096819	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-45035-151
piR-46002-152		RNA Gene		4	GC13M049019	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-46002-152
piR-46391-002		RNA Gene		4	GC01P176690	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-46391-002
piR-47234		RNA Gene		4	GC15P200262	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-47234
piR-48007		RNA Gene		4	GC12M112052	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48007
piR-48325-110		RNA Gene		4	GC21M039092	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48325-110
piR-48820-008		RNA Gene		4	GC01M155215	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48820-008
piR-48852		RNA Gene		4	GC03P064999	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48852
piR-48950-118		RNA Gene		4	GC03P046392	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-48950-118
piR-49097-061		RNA Gene		4	GC02P241791	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-49097-061
piR-49732-033		RNA Gene		4	GC10M006055	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-49732-033
piR-50346		RNA Gene		4	GC12M112053	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50346
piR-50437-360		RNA Gene		4	GC02M024901	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50437-360
piR-50437-624		RNA Gene		4	GC07M028255	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50437-624
piR-50444-374		RNA Gene		4	GC03P064851	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50444-374
piR-51327		RNA Gene		4	GC12M112049	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-51327
piR-51449		RNA Gene		4	GC12P111478	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-51449
piR-52079-091		RNA Gene		4	GC18M069859	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-52079-091
piR-54987-062		RNA Gene		4	GC02M024848	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-54987-062
piR-55186-001		RNA Gene		4	GC01P075175	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-55186-001
piR-56133-186		RNA Gene		4	GC05M159366	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-56133-186
piR-56480-015		RNA Gene		4	GC12M111439	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-56480-015
piR-58538-001		RNA Gene		4	GC16P085972	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-001
piR-59907-003		RNA Gene		4	GC01P172851	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-59907-003
ENSG00000294410	Novel Transcript	RNA Gene		3	GC16P123097	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000294410
ENSG00000307650	Novel Transcript	RNA Gene		3	GC11M141168	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000307650
HSALNG0015546		RNA Gene		3	GC02M065457	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0015546
HSALNG0023723		RNA Gene		3	GC02M241794	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0023723
HSALNG0032579		RNA Gene		3	GC04M004984	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0032579
HSALNG0049225		RNA Gene		3	GC06P184824	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0049225
HSALNG0084357		RNA Gene		3	GC11P059515	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0084357
HSALNG0109141		RNA Gene		3	GC16P123407	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0109141
HSALNG0115422		RNA Gene		3	GC17M027788	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0115422
HSALNG0123926		RNA Gene		3	GC19P151797	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0123926
HSALNG0133108		RNA Gene		3	GC21M039093	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0133108
HSALNG0149397		RNA Gene		3	GC06M109636	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0149397
HSALNG0149776		RNA Gene		3	GC07P111841	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0149776
LOC105374523	Uncharacterized LOC105374523	RNA Gene		3	GC04M023302	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105374523
LOC105378018	Uncharacterized LOC105378018	RNA Gene		3	GC06M137672	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378018
LOC107986772	Uncharacterized LOC107986772	RNA Gene		3	GC07P017099	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107986772
LOC112267902	Uncharacterized LOC112267902	RNA Gene		3	GC06M106443	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112267902
LOC124901031	Uncharacterized LOC124901031	RNA Gene		3	GC05P096786	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901031
LOC124903741	Uncharacterized LOC124903741	RNA Gene		3	GC16M085977	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903741
piR-32214-226		RNA Gene		3	GC16P127523	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32214-226
piR-37097-055		RNA Gene		3	GC02M218144	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-37097-055
piR-38580-236		RNA Gene		3	GC05M010513	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38580-236
piR-41195-025		RNA Gene		3	GC06P189789	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41195-025
piR-42593		RNA Gene		3	GC05M010821	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-42593
piR-43325-002		RNA Gene		3	GC01M019812	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43325-002
piR-58538-002		RNA Gene		3	GC16P122628	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-002
piR-58538-003		RNA Gene		3	GC16P122629	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-003
piR-58538-004		RNA Gene		3	GC16P122630	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-004
piR-58538-005		RNA Gene		3	GC16P122631	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-005
piR-58538-006		RNA Gene		3	GC16P122632	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-006
piR-58538-007		RNA Gene		3	GC16P122633	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-007
piR-58538-008		RNA Gene		3	GC16P122634	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-008
piR-58538-009		RNA Gene		3	GC16P122635	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58538-009
ENSG00000302279	Novel Transcript, Sense Intronic To ROPN1L	RNA Gene		2	GC05P011220	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000302279
HSALNG0004272		RNA Gene		2	GC01M067302	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0004272
HSALNG0079717		RNA Gene		2	GC10M092671	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0079717
LOC107985512	Uncharacterized LOC107985512	RNA Gene		2	GC21M023413	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107985512
LOC124901815	Uncharacterized LOC124901815	RNA Gene		2	GC07P118323	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901815
LOC124907784	Uncharacterized LOC124907784	RNA Gene		2	GC02P065457	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124907784
LOC127893450	CRISPRi-FlowFISH-Validated CD40 Regulatory Element GRCh37_chr20:44746135-44748232	Functional Element		2	GC20P046117	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC127893450
GDF15	Growth Differentiation Factor 15	Protein Coding	Q99988	56	GC19P152105	0.7547820807	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15
VIPR1	Vasoactive Intestinal Peptide Receptor 1	Protein Coding	P32241	60	GC03P042490	0.6890186071	https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIPR1
CXCL16	C-X-C Motif Chemokine Ligand 16	Protein Coding	Q9H2A7	50	GC17M004733	0.6890186071	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL16
GPI	Glucose-6-Phosphate Isomerase	Protein Coding	P06744	60	GC19P034359	0.6162769794	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPI
EGF	Epidermal Growth Factor	Protein Coding	P01133	64	GC04P109912	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGF
C5	Complement C5	Protein Coding	P01031	60	GC09M122525	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C5
DHCR7	7-Dehydrocholesterol Reductase	Protein Coding	Q9UBM7	60	GC11M139962	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR7
FGF1	Fibroblast Growth Factor 1	Protein Coding	P05230	60	GC05M142555	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF1
FGF2	Fibroblast Growth Factor 2	Protein Coding	P09038	59	GC04P122826	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF2
CLIC1	Chloride Intracellular Channel 1	Protein Coding	O00299	55	GC06M106487	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLIC1
IL15	Interleukin 15	Protein Coding	P40933	55	GC04P141636	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL15
LY6G6C	Lymphocyte Antigen 6 Family Member G6C	Protein Coding	O95867	41	GC06M106486	0.5337115526	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6G6C
STAT1	Signal Transducer And Activator Of Transcription 1	Protein Coding	P42224	65	GC02M190908	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1
SIRT1	Sirtuin 1	Protein Coding	Q96EB6	62	GC10P067884	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT1
TNC	Tenascin C	Protein Coding	P24821	62	GC09M115019	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNC
TSHR	Thyroid Stimulating Hormone Receptor	Protein Coding	P16473	61	GC14P080954	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSHR
CD163	CD163 Molecule	Protein Coding	Q86VB7	58	GC12M035717	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD163
KIF5A	Kinesin Family Member 5A	Protein Coding	Q12840	58	GC12P075496	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF5A
HSPA1L	Heat Shock Protein Family A (Hsp70) Member 1 Like	Protein Coding	P34931	57	GC06M031809	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA1L
IL12A	Interleukin 12A	Protein Coding	P29459	56	GC03P159988	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12A
IFNB1	Interferon Beta 1	Protein Coding	P01574	55	GC09M021077	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNB1
NLRP2	NLR Family Pyrin Domain Containing 2	Protein Coding	Q9NX02	55	GC19P054953	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP2
DDAH2	DDAH Family Member 2, ADMA-Independent	Protein Coding	O95865	53	GC06M031727	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDAH2
SLPI	Secretory Leukocyte Peptidase Inhibitor	Protein Coding	P03973	53	GC20M045252	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLPI
ZFP36L1	ZFP36 Ring Finger Protein Like 1	Protein Coding	Q07352	52	GC14M068787	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP36L1
IL34	Interleukin 34	Protein Coding	Q6ZMJ4	51	GC16P122052	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL34
MPIG6B	Megakaryocyte And Platelet Inhibitory Receptor G6b	Protein Coding	O95866	51	GC06P189252	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPIG6B
ABHD16A	Abhydrolase Domain Containing 16A, Phospholipase	Protein Coding	O95870	50	GC06M106483	0.4357736111	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD16A
